timestamp,dateTimeISO,tempC,tempF,feelslikeF,dewpointF,humidity,pressureMB,pressureIN,windDir,windDirDEG,windSpeedMPH,windGustMPH,precipMM,precipIN,precipRateMM,precipRateIN,pop,visibilityKM,visibilityMI,sky,weather,weatherPrimary,spressureMB,spressureIN,WS
1689339600,2023-07-14T09:00:00-04:00,28.74,83.73,92.6,76.21,78,1016,30.0,SSW,210,5.53,5.53,0.04,0.0,0.04,0.0,64,15.642,9.72,44,Isolated Storms,Isolated Storms,1016.0,30.0,KCOF
1689256800,2023-07-13T10:00:00-04:00,30.72,87.3,99.59,77.32,72,1017,30.03,WNW,293,3.96,3.96,0.0,0.0,0.0,0.0,0,16.0,9.942,28,Mostly Sunny,Mostly Sunny,1016.7,30.02,KXMR
1689260400,2023-07-13T11:00:00-04:00,31.43,88.57,101.73,77.49,70,1017,30.03,WNW,298,4.47,4.47,0.0,0.0,0.0,0.0,0,16.0,9.942,26,Mostly Sunny,Mostly Sunny,1016.7,30.02,KXMR
1689264000,2023-07-13T12:00:00-04:00,32.28,90.1,104.82,78.08,68,1016,30.0,SW,224,5.59,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,28,Mostly Sunny,Mostly Sunny,1015.7,29.99,KXMR
1689267600,2023-07-13T13:00:00-04:00,32.28,90.1,104.82,78.08,68,1016,30.0,ENE,72,6.71,6.71,0.0,0.0,0.0,0.0,0,16.0,9.942,30,Mostly Sunny,Mostly Sunny,1015.7,29.99,KXMR
1689271200,2023-07-13T14:00:00-04:00,32.13,89.83,104.43,78.08,68,1015,29.97,E,90,7.83,7.83,0.0,0.0,0.0,0.0,0,16.0,9.942,33,Partly Cloudy,Partly Cloudy,1014.7,29.96,KXMR
1689274800,2023-07-13T15:00:00-04:00,32.15,89.87,104.48,78.08,68,1015,29.97,E,90,8.43,8.43,0.22,0.01,0.22,0.01,39,16.0,9.942,34,Chance of Storms,Chance of Storms,1014.7,29.96,KXMR
1689278400,2023-07-13T16:00:00-04:00,31.78,89.2,103.5,78.08,70,1014,29.94,E,100,8.72,8.72,0.22,0.01,0.22,0.01,39,16.0,9.942,36,Chance of Storms,Chance of Storms,1013.7,29.93,KXMR
1689282000,2023-07-13T17:00:00-04:00,30.12,86.22,98.83,78.08,77,1014,29.94,E,100,8.72,8.72,0.22,0.01,0.22,0.01,34,16.0,9.942,37,Chance of Storms,Chance of Storms,1013.7,29.93,KXMR
1689285600,2023-07-13T18:00:00-04:00,29.55,85.19,95.85,77.0,77,1014,29.94,ESE,110,8.16,8.16,0.22,0.01,0.22,0.01,34,16.0,9.942,40,Chance of Storms,Chance of Storms,1013.7,29.93,KXMR
1689289200,2023-07-13T19:00:00-04:00,28.8,83.84,93.53,77.0,80,1014,29.94,SE,130,7.05,7.05,0.22,0.01,0.22,0.01,34,15.596,9.691,43,Chance of Storms,Chance of Storms,1013.7,29.93,KXMR
1689292800,2023-07-13T20:00:00-04:00,27.58,81.64,89.34,77.0,86,1014,29.94,SE,140,6.71,6.71,0.22,0.01,0.22,0.01,34,16.0,9.942,46,Chance of Storms,Chance of Storms,1013.7,29.93,KXMR
1689296400,2023-07-13T21:00:00-04:00,27.43,81.37,88.78,77.0,87,1015,29.97,SSE,150,6.71,6.71,0.0,0.0,0.0,0.0,0,16.0,9.942,45,Partly Cloudy,Partly Cloudy,1014.7,29.96,KXMR
1689300000,2023-07-13T22:00:00-04:00,26.7,80.06,85.87,77.0,90,1015,29.97,S,180,7.05,7.05,0.0,0.0,0.0,0.0,0,16.0,9.942,45,Partly Cloudy,Partly Cloudy,1014.7,29.96,KXMR
1689303600,2023-07-13T23:00:00-04:00,26.35,79.43,79.43,76.37,90,1015,29.97,SSW,195,7.61,7.61,0.0,0.0,0.0,0.0,0,14.928,9.276,44,Partly Cloudy,Partly Cloudy,1014.7,29.96,KXMR
1689307200,2023-07-14T00:00:00-04:00,26.35,79.43,79.43,76.37,90,1015,29.97,SSW,195,7.31,7.31,0.0,0.0,0.0,0.0,0,15.96,9.917,42,Partly Cloudy,Partly Cloudy,1014.7,29.96,KXMR
1689310800,2023-07-14T01:00:00-04:00,26.08,78.94,78.94,76.1,91,1015,29.97,SSW,200,6.71,6.71,0.0,0.0,0.0,0.0,0,15.963,9.919,40,Partly Cloudy,Partly Cloudy,1014.7,29.96,KXMR
1689314400,2023-07-14T02:00:00-04:00,25.3,77.54,77.54,76.1,95,1015,29.97,SSW,203,5.86,5.86,0.0,0.0,0.0,0.0,0,15.963,9.919,38,Partly Cloudy,Partly Cloudy,1014.7,29.96,KXMR
1689318000,2023-07-14T03:00:00-04:00,24.95,76.91,76.91,75.79,96,1014,29.94,SSW,208,5.59,5.59,0.0,0.0,0.0,0.0,0,15.963,9.919,36,Partly Cloudy,Partly Cloudy,1013.7,29.93,KXMR
1689321600,2023-07-14T04:00:00-04:00,24.83,76.69,76.69,75.22,95,1014,29.94,SSW,210,4.74,4.74,0.0,0.0,0.0,0.0,0,15.963,9.919,34,Partly Cloudy,Partly Cloudy,1013.7,29.93,KXMR
1689325200,2023-07-14T05:00:00-04:00,24.65,76.37,76.37,75.22,96,1014,29.94,SSW,212,4.47,4.47,0.0,0.0,0.0,0.0,0,15.963,9.919,33,Partly Cloudy,Partly Cloudy,1013.7,29.93,KXMR
1689328800,2023-07-14T06:00:00-04:00,24.51,76.12,76.12,76.12,100,1015,29.97,SW,220,4.47,4.47,0.0,0.0,0.0,0.0,0,15.963,9.919,37,Partly Cloudy,Partly Cloudy,1014.7,29.96,KXMR
1689332400,2023-07-14T07:00:00-04:00,24.65,76.37,76.37,76.37,100,1015,29.97,SW,220,4.81,4.81,0.0,0.0,0.0,0.0,0,15.963,9.919,41,Partly Cloudy,Partly Cloudy,1014.7,29.96,KXMR
1689336000,2023-07-14T08:00:00-04:00,27.0,80.6,87.28,77.32,90,1015,29.97,SW,228,5.59,5.59,0.0,0.0,0.0,0.0,0,15.927,9.896,44,Partly Cloudy,Partly Cloudy,1014.7,29.96,KXMR
1689339600,2023-07-14T09:00:00-04:00,29.23,84.61,95.46,77.54,79,1016,30.0,SSW,210,5.59,5.59,0.04,0.0,0.04,0.0,59,15.963,9.919,51,Isolated Storms,Isolated Storms,1015.7,29.99,KXMR
1689256800,2023-07-13T10:00:00-04:00,30.18,86.32,96.95,76.37,72,1017,30.03,WNW,293,4.47,4.47,0.0,0.0,0.0,0.0,0,16.0,9.942,27,Mostly Sunny,Mostly Sunny,1016.9,30.03,KTTS
1689260400,2023-07-13T11:00:00-04:00,31.55,88.79,100.58,76.37,67,1016,30.0,WNW,296,4.47,4.47,0.0,0.0,0.0,0.0,0,16.0,9.942,26,Mostly Sunny,Mostly Sunny,1015.9,30.0,KTTS
1689264000,2023-07-13T12:00:00-04:00,32.7,90.86,103.46,76.37,63,1016,30.0,NNW,336,5.59,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,29,Mostly Sunny,Mostly Sunny,1015.9,30.0,KTTS
1689267600,2023-07-13T13:00:00-04:00,32.7,90.86,103.1,76.1,62,1016,30.0,NE,43,5.59,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,32,Partly Cloudy,Partly Cloudy,1015.9,30.0,KTTS
1689271200,2023-07-13T14:00:00-04:00,32.7,90.86,103.1,76.1,62,1015,29.97,E,80,6.71,6.71,0.0,0.0,0.0,0.0,0,16.0,9.942,35,Partly Cloudy,Partly Cloudy,1014.9,29.97,KTTS
1689274800,2023-07-13T15:00:00-04:00,32.2,89.96,101.87,76.1,64,1015,29.97,E,90,7.05,7.05,0.17,0.01,0.17,0.01,43,16.0,9.942,38,Chance of Storms,Chance of Storms,1014.9,29.97,KTTS
1689278400,2023-07-13T16:00:00-04:00,31.36,88.45,99.75,76.1,67,1014,29.94,E,100,7.83,7.83,0.17,0.01,0.17,0.01,43,16.0,9.942,41,Chance of Storms,Chance of Storms,1013.9,29.94,KTTS
1689282000,2023-07-13T17:00:00-04:00,30.59,87.06,98.82,77.0,72,1014,29.94,ESE,110,7.83,7.83,0.17,0.01,0.17,0.01,39,16.0,9.942,44,Chance of Storms,Chance of Storms,1013.9,29.94,KTTS
1689285600,2023-07-13T18:00:00-04:00,29.65,85.37,96.15,77.0,76,1014,29.94,ESE,120,7.49,7.49,0.17,0.01,0.17,0.01,39,16.0,9.942,45,Chance of Storms,Chance of Storms,1013.9,29.94,KTTS
1689289200,2023-07-13T19:00:00-04:00,29.28,84.7,94.38,76.37,76,1014,29.94,SE,130,6.71,6.71,0.17,0.01,0.17,0.01,39,16.0,9.942,47,Chance of Storms,Chance of Storms,1013.9,29.94,KTTS
1689292800,2023-07-13T20:00:00-04:00,27.7,81.86,89.33,76.37,84,1014,29.94,SE,140,5.59,5.59,0.17,0.01,0.17,0.01,36,16.0,9.942,48,Chance of Storms,Chance of Storms,1013.9,29.94,KTTS
