date,hour,condition,temperature,feels like,precip(%),amount,cloud cover,dew point,humidity,wind,pressure,time_scraped_est_edt,WS
13/07/2023, 7:00 pm,Scattered Thunderstorms,87,97,44,0.03,71,76,71,7,29.93,13-07-2023 10:05,KNIP
13/07/2023, 8:00 pm,Isolated Thunderstorms,82,91,31,0.01,61,76,81,9,29.93,13-07-2023 10:05,KNIP
13/07/2023, 9:00 pm,Partly Cloudy,82,89,22,0,55,75,81,7,29.94,13-07-2023 10:05,KNIP
13/07/2023, 10:00 pm,Partly Cloudy,81,89,20,0,48,76,84,7,29.95,13-07-2023 10:05,KNIP
13/07/2023, 11:00 pm,Partly Cloudy,81,88,22,0,40,75,84,6,29.96,13-07-2023 10:05,KNIP
14/07/2023, 12:00 am,Partly Cloudy,80,88,24,0,34,75,85,6,29.96,13-07-2023 10:05,KNIP
14/07/2023, 1:00 am,Partly Cloudy,80,87,23,0,34,75,85,6,29.96,13-07-2023 10:05,KNIP
14/07/2023, 2:00 am,Partly Cloudy,80,87,14,0,30,75,86,5,29.95,13-07-2023 10:05,KNIP
14/07/2023, 3:00 am,Mostly Clear,80,87,15,0,27,76,88,5,29.95,13-07-2023 10:05,KNIP
14/07/2023, 4:00 am,Partly Cloudy,80,87,16,0,36,76,88,5,29.94,13-07-2023 10:05,KNIP
14/07/2023, 5:00 am,Partly Cloudy,79,86,12,0,37,76,89,5,29.94,13-07-2023 10:05,KNIP
14/07/2023, 6:00 am,Partly Cloudy,79,86,12,0,33,76,89,4,29.95,13-07-2023 10:05,KNIP
14/07/2023, 7:00 am,Partly Cloudy,79,86,12,0,34,76,89,4,29.96,13-07-2023 10:05,KNIP
14/07/2023, 8:00 am,Partly Cloudy,80,88,12,0,34,76,88,5,29.98,13-07-2023 10:05,KNIP
14/07/2023, 9:00 am,Partly Cloudy,83,92,10,0,40,77,80,5,29.98,13-07-2023 10:05,KNIP
14/07/2023, 10:00 am,Partly Cloudy,86,97,10,0,38,76,73,5,29.98,13-07-2023 10:05,KNIP
14/07/2023, 11:00 am,Partly Cloudy,88,99,11,0,34,76,68,6,29.98,13-07-2023 10:05,KNIP
14/07/2023, 12:00 pm,Partly Cloudy,90,102,11,0,49,76,64,6,29.98,13-07-2023 10:05,KNIP
14/07/2023, 1:00 pm,Partly Cloudy,92,103,15,0,54,75,58,6,29.97,13-07-2023 10:05,KNIP
14/07/2023, 2:00 pm,Isolated Thunderstorms,91,102,33,0.01,45,74,57,7,29.95,13-07-2023 10:05,KNIP
14/07/2023, 3:00 pm,Scattered Thunderstorms,91,102,46,0.02,56,74,57,7,29.94,13-07-2023 10:05,KNIP
14/07/2023, 4:00 pm,Scattered Thunderstorms,90,100,55,0.02,58,74,61,7,29.93,13-07-2023 10:05,KNIP
14/07/2023, 5:00 pm,Thunderstorms,89,100,64,0.03,75,75,63,9,29.92,13-07-2023 10:05,KNIP
14/07/2023, 6:00 pm,Scattered Thunderstorms,88,99,49,0.02,72,75,66,9,29.92,13-07-2023 10:05,KNIP
14/07/2023, 7:00 pm,Scattered Thunderstorms,86,96,42,0.02,74,76,72,8,29.93,13-07-2023 10:05,KNIP
14/07/2023, 8:00 pm,Scattered Thunderstorms,84,93,47,0.01,72,76,76,8,29.94,13-07-2023 10:05,KNIP
14/07/2023, 9:00 pm,Scattered Thunderstorms,83,92,36,0.01,73,76,79,8,29.95,13-07-2023 10:05,KNIP
14/07/2023, 10:00 pm,Cloudy,82,90,24,0,82,76,82,6,29.96,13-07-2023 10:05,KNIP
14/07/2023, 11:00 pm,Mostly Cloudy,82,90,15,0,78,76,83,6,29.97,13-07-2023 10:05,KNIP
13/07/2023, 10:00 am,Partly Cloudy,87,99,15,0,39,77,73,1,30.01,13-07-2023 10:05,KCRG
13/07/2023, 11:00 am,Partly Cloudy,89,102,15,0,46,76,66,1,30.00,13-07-2023 10:05,KCRG
13/07/2023, 12:00 pm,Partly Cloudy,92,105,15,0,52,76,60,1,29.99,13-07-2023 10:05,KCRG
13/07/2023, 1:00 pm,Partly Cloudy,91,105,15,0,59,76,62,6,29.98,13-07-2023 10:05,KCRG
13/07/2023, 2:00 pm,Mostly Cloudy,89,102,24,0,60,77,68,7,29.97,13-07-2023 10:05,KCRG
13/07/2023, 3:00 pm,Mostly Cloudy,90,103,22,0,64,77,66,8,29.95,13-07-2023 10:05,KCRG
13/07/2023, 4:00 pm,Mostly Cloudy,90,103,24,0,60,77,66,8,29.93,13-07-2023 10:05,KCRG
13/07/2023, 5:00 pm,Scattered Thunderstorms,87,97,41,0.03,56,76,70,8,29.93,13-07-2023 10:05,KCRG
13/07/2023, 6:00 pm,Scattered Thunderstorms,86,96,35,0.01,57,76,71,8,29.93,13-07-2023 10:05,KCRG
13/07/2023, 7:00 pm,Partly Cloudy,86,96,23,0,57,75,71,7,29.93,13-07-2023 10:05,KCRG
13/07/2023, 8:00 pm,Partly Cloudy,84,93,13,0,53,76,77,6,29.93,13-07-2023 10:05,KCRG
13/07/2023, 9:00 pm,Partly Cloudy,82,90,15,0,48,76,83,5,29.94,13-07-2023 10:05,KCRG
13/07/2023, 10:00 pm,Partly Cloudy,81,88,15,0,42,75,84,5,29.95,13-07-2023 10:05,KCRG
13/07/2023, 11:00 pm,Partly Cloudy,80,88,16,0,35,76,86,4,29.96,13-07-2023 10:05,KCRG
14/07/2023, 12:00 am,Partly Cloudy,80,88,20,0,30,76,87,4,29.96,13-07-2023 10:05,KCRG
14/07/2023, 1:00 am,Mostly Clear,80,87,18,0,29,76,88,4,29.96,13-07-2023 10:05,KCRG
14/07/2023, 2:00 am,Mostly Clear,79,87,14,0,27,76,91,4,29.95,13-07-2023 10:05,KCRG
14/07/2023, 3:00 am,Mostly Clear,79,86,15,0,25,76,93,3,29.95,13-07-2023 10:05,KCRG
14/07/2023, 4:00 am,Partly Cloudy,78,85,16,0,31,76,94,3,29.94,13-07-2023 10:05,KCRG
14/07/2023, 5:00 am,Partly Cloudy,78,85,12,0,35,76,93,2,29.94,13-07-2023 10:05,KCRG
14/07/2023, 6:00 am,Partly Cloudy,78,85,12,0,36,76,94,2,29.95,13-07-2023 10:05,KCRG
14/07/2023, 7:00 am,Partly Cloudy,78,85,12,0,32,76,94,2,29.96,13-07-2023 10:05,KCRG
14/07/2023, 8:00 am,Partly Cloudy,80,89,12,0,31,77,91,3,29.97,13-07-2023 10:05,KCRG
14/07/2023, 9:00 am,Partly Cloudy,83,94,13,0,35,77,82,4,29.98,13-07-2023 10:05,KCRG
14/07/2023, 10:00 am,Partly Cloudy,86,97,13,0,31,77,75,5,29.98,13-07-2023 10:05,KCRG
14/07/2023, 11:00 am,Partly Cloudy,88,100,12,0,32,77,69,5,29.98,13-07-2023 10:05,KCRG
14/07/2023, 12:00 pm,Partly Cloudy,90,103,12,0,51,76,64,6,29.98,13-07-2023 10:05,KCRG
14/07/2023, 1:00 pm,Isolated Thunderstorms,91,103,31,0.01,42,76,62,6,29.97,13-07-2023 10:05,KCRG
14/07/2023, 2:00 pm,Partly Cloudy,90,103,21,0,57,77,66,7,29.96,13-07-2023 10:05,KCRG
14/07/2023, 3:00 pm,Scattered Thunderstorms,89,102,37,0.02,59,77,67,9,29.94,13-07-2023 10:05,KCRG
14/07/2023, 4:00 pm,Scattered Thunderstorms,89,101,36,0.04,63,77,68,8,29.93,13-07-2023 10:05,KCRG
14/07/2023, 5:00 pm,Scattered Thunderstorms,88,100,40,0.01,64,77,70,8,29.92,13-07-2023 10:05,KCRG
14/07/2023, 6:00 pm,Scattered Thunderstorms,87,99,36,0.01,69,77,71,9,29.92,13-07-2023 10:05,KCRG
14/07/2023, 7:00 pm,Scattered Thunderstorms,86,96,35,0.01,67,76,74,9,29.93,13-07-2023 10:05,KCRG
14/07/2023, 8:00 pm,Isolated Thunderstorms,84,94,33,0.01,74,76,76,7,29.94,13-07-2023 10:05,KCRG
14/07/2023, 9:00 pm,Isolated Thunderstorms,83,92,34,0,75,76,80,5,29.95,13-07-2023 10:05,KCRG
14/07/2023, 10:00 pm,Cloudy,82,90,24,0,81,76,82,5,29.96,13-07-2023 10:05,KCRG
14/07/2023, 11:00 pm,Mostly Cloudy,81,90,18,0,78,76,84,4,29.97,13-07-2023 10:05,KCRG
13/07/2023, 9:00 am,Mostly Cloudy,84,95,20,0,72,78,84,6,30.00,13-07-2023 10:06,KNPA
13/07/2023, 10:00 am,Mostly Cloudy,84,94,20,0,72,78,82,6,30.00,13-07-2023 10:06,KNPA
13/07/2023, 11:00 am,Cloudy,83,92,19,0,80,77,81,8,30.00,13-07-2023 10:06,KNPA
13/07/2023, 12:00 pm,Scattered Thunderstorms,82,89,54,0,83,76,80,7,29.99,13-07-2023 10:06,KNPA
13/07/2023, 1:00 pm,Thunderstorms,81,88,99,0.15,75,75,84,10,29.98,13-07-2023 10:06,KNPA
13/07/2023, 2:00 pm,Heavy Thunderstorms,82,91,98,0.51,80,76,83,8,29.97,13-07-2023 10:06,KNPA
13/07/2023, 3:00 pm,Cloudy,81,89,24,0,86,75,81,8,29.96,13-07-2023 10:06,KNPA
13/07/2023, 4:00 pm,Cloudy,82,90,17,0,85,76,82,8,29.94,13-07-2023 10:06,KNPA
13/07/2023, 5:00 pm,Cloudy,83,92,20,0,84,77,82,8,29.93,13-07-2023 10:06,KNPA
13/07/2023, 6:00 pm,Cloudy,83,92,15,0,81,76,80,7,29.93,13-07-2023 10:06,KNPA
13/07/2023, 7:00 pm,Cloudy,82,91,16,0,81,76,81,6,29.92,13-07-2023 10:06,KNPA
13/07/2023, 8:00 pm,Cloudy,82,90,22,0,81,76,84,5,29.92,13-07-2023 10:06,KNPA
13/07/2023, 9:00 pm,Mostly Cloudy,81,89,14,0,78,76,86,6,29.93,13-07-2023 10:06,KNPA
13/07/2023, 10:00 pm,Isolated Thunderstorms,80,87,31,0.01,70,75,86,6,29.93,13-07-2023 10:06,KNPA
13/07/2023, 11:00 pm,Scattered Thunderstorms,79,86,40,0.01,75,75,88,5,29.93,13-07-2023 10:06,KNPA
14/07/2023, 12:00 am,Scattered Thunderstorms,79,87,44,0.01,76,76,89,6,29.93,13-07-2023 10:06,KNPA
14/07/2023, 1:00 am,Scattered Thunderstorms,79,85,41,0.05,76,75,89,6,29.93,13-07-2023 10:06,KNPA
14/07/2023, 2:00 am,Scattered Thunderstorms,78,85,48,0.02,66,75,90,5,29.93,13-07-2023 10:06,KNPA
14/07/2023, 3:00 am,Scattered Thunderstorms,78,85,52,0.05,71,75,89,5,29.93,13-07-2023 10:06,KNPA
14/07/2023, 4:00 am,Thunderstorms,78,85,64,0.05,76,75,89,4,29.93,13-07-2023 10:06,KNPA
14/07/2023, 5:00 am,Thunderstorms,77,83,66,0.09,78,75,91,3,29.93,13-07-2023 10:06,KNPA
14/07/2023, 6:00 am,Thunderstorms,77,83,68,0.14,77,74,89,3,29.94,13-07-2023 10:06,KNPA
14/07/2023, 7:00 am,Thunderstorms,79,85,63,0.12,75,75,88,3,29.96,13-07-2023 10:06,KNPA
14/07/2023, 8:00 am,Thunderstorms,82,90,63,0.12,81,75,82,6,29.96,13-07-2023 10:06,KNPA
14/07/2023, 9:00 am,Thunderstorms,83,92,70,0.12,82,76,78,7,29.97,13-07-2023 10:06,KNPA
14/07/2023, 10:00 am,Thunderstorms,83,92,66,0.10,84,76,80,7,29.98,13-07-2023 10:06,KNPA
14/07/2023, 11:00 am,Thunderstorms,83,92,69,0.12,78,76,79,7,29.98,13-07-2023 10:06,KNPA
14/07/2023, 12:00 pm,Thunderstorms,84,93,60,0.04,75,76,76,8,29.97,13-07-2023 10:06,KNPA
14/07/2023, 1:00 pm,Scattered Thunderstorms,82,90,50,0.02,70,76,81,10,29.96,13-07-2023 10:06,KNPA
14/07/2023, 2:00 pm,Scattered Thunderstorms,83,92,49,0.05,73,76,77,10,29.95,13-07-2023 10:06,KNPA
14/07/2023, 3:00 pm,Scattered Thunderstorms,82,89,42,0.01,71,74,79,9,29.94,13-07-2023 10:06,KNPA
14/07/2023, 4:00 pm,Cloudy,82,90,20,0,81,75,77,9,29.93,13-07-2023 10:06,KNPA
14/07/2023, 5:00 pm,Mostly Cloudy,82,90,15,0,75,75,78,8,29.92,13-07-2023 10:06,KNPA
14/07/2023, 6:00 pm,Mostly Cloudy,82,90,11,0,68,75,79,7,29.92,13-07-2023 10:06,KNPA
14/07/2023, 7:00 pm,Cloudy,82,89,15,0,82,75,81,6,29.92,13-07-2023 10:06,KNPA
14/07/2023, 8:00 pm,Mostly Cloudy,81,89,19,0,77,76,83,4,29.92,13-07-2023 10:06,KNPA
14/07/2023, 9:00 pm,Mostly Cloudy,81,89,15,0,76,76,84,3,29.93,13-07-2023 10:06,KNPA
14/07/2023, 10:00 pm,Mostly Cloudy,80,88,15,0,73,76,85,3,29.94,13-07-2023 10:06,KNPA
14/07/2023, 11:00 pm,Mostly Cloudy,80,87,15,0,71,75,85,3,29.94,13-07-2023 10:06,KNPA
13/07/2023, 10:00 am,Mostly Cloudy,83,92,20,0,63,77,84,7,30.01,13-07-2023 10:05,KECP
13/07/2023, 11:00 am,Scattered Thunderstorms,82,91,47,0.36,63,77,83,8,30.01,13-07-2023 10:05,KECP
13/07/2023, 12:00 pm,Scattered Thunderstorms,83,91,61,0.12,68,76,81,7,30.00,13-07-2023 10:05,KECP
13/07/2023, 1:00 pm,Scattered Thunderstorms,84,93,47,0.01,72,76,77,7,29.98,13-07-2023 10:05,KECP
13/07/2023, 2:00 pm,Mostly Cloudy,86,96,18,0,79,76,74,9,29.98,13-07-2023 10:05,KECP
13/07/2023, 3:00 pm,Mostly Cloudy,86,95,15,0,78,75,70,8,29.96,13-07-2023 10:05,KECP
13/07/2023, 4:00 pm,Cloudy,85,94,15,0,81,75,71,8,29.94,13-07-2023 10:05,KECP
13/07/2023, 5:00 pm,Mostly Cloudy,85,93,17,0,74,75,71,8,29.94,13-07-2023 10:05,KECP
13/07/2023, 6:00 pm,Cloudy,84,93,15,0,81,74,72,8,29.93,13-07-2023 10:05,KECP
13/07/2023, 7:00 pm,Cloudy,84,92,10,0,81,75,76,6,29.93,13-07-2023 10:05,KECP
13/07/2023, 8:00 pm,Cloudy,82,90,11,0,80,76,82,5,29.93,13-07-2023 10:05,KECP
13/07/2023, 9:00 pm,Mostly Cloudy,80,88,12,0,69,76,87,4,29.94,13-07-2023 10:05,KECP
13/07/2023, 10:00 pm,Partly Cloudy,80,87,9,0,57,76,89,4,29.95,13-07-2023 10:05,KECP
13/07/2023, 11:00 pm,Partly Cloudy,79,86,11,0,53,76,90,3,29.95,13-07-2023 10:05,KECP
14/07/2023, 12:00 am,Partly Cloudy,79,86,17,0,51,76,91,3,29.95,13-07-2023 10:06,KECP
14/07/2023, 1:00 am,Partly Cloudy,79,86,24,0,54,76,90,3,29.94,13-07-2023 10:06,KECP
14/07/2023, 2:00 am,Partly Cloudy,79,86,22,0,58,76,92,3,29.93,13-07-2023 10:06,KECP
14/07/2023, 3:00 am,Partly Cloudy,79,86,24,0,59,76,91,3,29.93,13-07-2023 10:06,KECP
14/07/2023, 4:00 am,Partly Cloudy,79,86,24,0,57,76,93,3,29.93,13-07-2023 10:06,KECP
14/07/2023, 5:00 am,Partly Cloudy,78,85,24,0,52,75,91,3,29.94,13-07-2023 10:06,KECP
14/07/2023, 6:00 am,Isolated Thunderstorms,78,84,33,0,57,75,93,3,29.95,13-07-2023 10:06,KECP
14/07/2023, 7:00 am,Scattered Thunderstorms,79,87,42,0.01,66,76,90,2,29.96,13-07-2023 10:06,KECP
14/07/2023, 8:00 am,Scattered Thunderstorms,82,90,43,0.02,69,76,84,4,29.97,13-07-2023 10:06,KECP
14/07/2023, 9:00 am,Scattered Thunderstorms,84,94,51,0.03,68,76,76,6,29.97,13-07-2023 10:06,KECP
14/07/2023, 10:00 am,Scattered Thunderstorms,86,95,46,0.02,68,75,71,7,29.98,13-07-2023 10:06,KECP
14/07/2023, 11:00 am,Scattered Thunderstorms,86,96,47,0.02,73,75,70,8,29.98,13-07-2023 10:06,KECP
14/07/2023, 12:00 pm,Scattered Thunderstorms,86,97,45,0.02,81,76,70,8,29.97,13-07-2023 10:06,KECP
14/07/2023, 1:00 pm,Scattered Thunderstorms,86,97,38,0.02,81,76,72,9,29.97,13-07-2023 10:06,KECP
14/07/2023, 2:00 pm,Scattered Thunderstorms,87,97,36,0.02,80,75,69,9,29.96,13-07-2023 10:06,KECP
14/07/2023, 3:00 pm,Cloudy,87,97,24,0,86,75,69,10,29.94,13-07-2023 10:06,KECP
14/07/2023, 4:00 pm,Isolated Thunderstorms,85,95,34,0.01,76,75,72,10,29.93,13-07-2023 10:06,KECP
14/07/2023, 5:00 pm,Cloudy,85,93,15,0,82,74,70,9,29.93,13-07-2023 10:06,KECP
14/07/2023, 6:00 pm,Mostly Cloudy,84,92,15,0,73,74,72,9,29.93,13-07-2023 10:06,KECP
14/07/2023, 7:00 pm,Mostly Cloudy,83,91,15,0,75,74,74,7,29.93,13-07-2023 10:06,KECP
14/07/2023, 8:00 pm,Mostly Cloudy,81,89,15,0,74,75,82,5,29.93,13-07-2023 10:06,KECP
14/07/2023, 9:00 pm,Mostly Cloudy,80,88,22,0,75,76,87,4,29.94,13-07-2023 10:06,KECP
14/07/2023, 10:00 pm,Mostly Cloudy,79,87,18,0,76,76,90,3,29.95,13-07-2023 10:06,KECP
14/07/2023, 11:00 pm,Mostly Cloudy,79,86,17,0,74,76,90,2,29.95,13-07-2023 10:06,KECP
13/07/2023, 11:00 am,Partly Cloudy,88,100,15,0,38,77,70,4,30.00,13-07-2023 10:06,KNRB
13/07/2023, 12:00 pm,Partly Cloudy,90,103,15,0,46,77,66,6,29.99,13-07-2023 10:06,KNRB
13/07/2023, 1:00 pm,Partly Cloudy,90,104,18,0,49,78,68,8,29.98,13-07-2023 10:06,KNRB
13/07/2023, 2:00 pm,Partly Cloudy,89,102,24,0,56,78,70,8,29.97,13-07-2023 10:06,KNRB
13/07/2023, 3:00 pm,Partly Cloudy,89,103,23,0,59,78,70,10,29.95,13-07-2023 10:06,KNRB
13/07/2023, 4:00 pm,Partly Cloudy,88,101,22,0,56,78,73,10,29.94,13-07-2023 10:06,KNRB
13/07/2023, 5:00 pm,Isolated Thunderstorms,86,98,33,0.02,62,78,77,10,29.93,13-07-2023 10:06,KNRB
13/07/2023, 6:00 pm,Partly Cloudy,85,95,24,0,49,77,76,10,29.93,13-07-2023 10:06,KNRB
13/07/2023, 7:00 pm,Partly Cloudy,85,95,19,0,51,77,76,8,29.93,13-07-2023 10:06,KNRB
13/07/2023, 8:00 pm,Partly Cloudy,84,93,13,0,50,76,79,8,29.94,13-07-2023 10:06,KNRB
13/07/2023, 9:00 pm,Partly Cloudy,83,92,13,0,51,76,81,8,29.94,13-07-2023 10:06,KNRB
13/07/2023, 10:00 pm,Partly Cloudy,82,90,13,0,40,76,83,7,29.95,13-07-2023 10:06,KNRB
13/07/2023, 11:00 pm,Partly Cloudy,82,89,15,0,31,75,81,7,29.96,13-07-2023 10:06,KNRB
14/07/2023, 12:00 am,Mostly Clear,81,89,18,0,27,76,83,7,29.96,13-07-2023 10:06,KNRB
14/07/2023, 1:00 am,Mostly Clear,81,89,19,0,26,76,85,6,29.96,13-07-2023 10:06,KNRB
14/07/2023, 2:00 am,Mostly Clear,80,88,14,0,26,76,87,6,29.95,13-07-2023 10:06,KNRB
14/07/2023, 3:00 am,Mostly Clear,80,88,15,0,22,76,89,5,29.95,13-07-2023 10:06,KNRB
14/07/2023, 4:00 am,Partly Cloudy,80,88,16,0,33,76,90,5,29.94,13-07-2023 10:06,KNRB
14/07/2023, 5:00 am,Partly Cloudy,80,87,12,0,31,77,91,4,29.94,13-07-2023 10:06,KNRB
14/07/2023, 6:00 am,Partly Cloudy,79,87,12,0,34,77,91,4,29.95,13-07-2023 10:06,KNRB
14/07/2023, 7:00 am,Partly Cloudy,79,87,17,0,31,77,92,4,29.96,13-07-2023 10:06,KNRB
14/07/2023, 8:00 am,Partly Cloudy,81,90,14,0,32,78,90,5,29.97,13-07-2023 10:06,KNRB
14/07/2023, 9:00 am,Partly Cloudy,84,94,13,0,36,78,82,5,29.98,13-07-2023 10:06,KNRB
14/07/2023, 10:00 am,Partly Cloudy,86,98,16,0,30,77,75,5,29.98,13-07-2023 10:06,KNRB
14/07/2023, 11:00 am,Partly Cloudy,88,101,11,0,33,77,70,6,29.99,13-07-2023 10:06,KNRB
14/07/2023, 12:00 pm,Partly Cloudy,89,103,13,0,42,77,68,6,29.98,13-07-2023 10:06,KNRB
14/07/2023, 1:00 pm,Partly Cloudy,90,104,24,0,46,77,67,8,29.97,13-07-2023 10:06,KNRB
14/07/2023, 2:00 pm,Partly Cloudy,89,103,20,0,53,78,69,9,29.96,13-07-2023 10:06,KNRB
14/07/2023, 3:00 pm,Mostly Cloudy,88,102,24,0,61,78,73,11,29.95,13-07-2023 10:06,KNRB
14/07/2023, 4:00 pm,Scattered Thunderstorms,88,101,35,0.02,61,78,73,12,29.94,13-07-2023 10:06,KNRB
14/07/2023, 5:00 pm,Scattered Thunderstorms,87,100,38,0.01,56,78,74,11,29.93,13-07-2023 10:06,KNRB
14/07/2023, 6:00 pm,Mostly Cloudy,87,99,24,0,67,78,75,11,29.93,13-07-2023 10:06,KNRB
14/07/2023, 7:00 pm,Isolated Thunderstorms,85,97,33,0.01,69,77,77,10,29.93,13-07-2023 10:06,KNRB
14/07/2023, 8:00 pm,Mostly Cloudy,84,94,24,0,78,77,78,10,29.94,13-07-2023 10:06,KNRB
14/07/2023, 9:00 pm,Scattered Thunderstorms,83,92,36,0.01,77,76,80,9,29.95,13-07-2023 10:06,KNRB
14/07/2023, 10:00 pm,Mostly Cloudy,83,91,24,0,78,76,81,9,29.96,13-07-2023 10:06,KNRB
14/07/2023, 11:00 pm,Mostly Cloudy,82,91,20,0,75,76,82,6,29.97,13-07-2023 10:06,KNRB
13/07/2023, 9:00 am,Heavy Thunderstorms,84,95,96,0.40,75,78,84,4,30.00,13-07-2023 10:05,KDTS
13/07/2023, 10:00 am,Scattered Thunderstorms,83,93,50,0.05,63,77,82,5,30.00,13-07-2023 10:05,KDTS
13/07/2023, 11:00 am,Scattered Thunderstorms,85,95,44,0.05,60,76,77,6,30.00,13-07-2023 10:05,KDTS
13/07/2023, 12:00 pm,Scattered Thunderstorms,84,92,46,0,68,74,73,7,29.99,13-07-2023 10:05,KDTS
13/07/2023, 1:00 pm,Scattered Thunderstorms,83,91,37,0,79,75,78,7,29.99,13-07-2023 10:05,KDTS
13/07/2023, 2:00 pm,Isolated Thunderstorms,83,91,34,0.04,86,75,77,7,29.98,13-07-2023 10:05,KDTS
13/07/2023, 3:00 pm,Scattered Thunderstorms,84,92,41,0.02,85,76,77,6,29.96,13-07-2023 10:05,KDTS
13/07/2023, 4:00 pm,Isolated Thunderstorms,84,92,33,0.01,87,75,76,6,29.94,13-07-2023 10:05,KDTS
13/07/2023, 5:00 pm,Cloudy,82,90,20,0,85,75,79,5,29.93,13-07-2023 10:05,KDTS
13/07/2023, 6:00 pm,Cloudy,83,91,18,0,86,75,77,5,29.93,13-07-2023 10:05,KDTS
13/07/2023, 7:00 pm,Cloudy,83,91,7,0,85,75,78,4,29.93,13-07-2023 10:05,KDTS
13/07/2023, 8:00 pm,Cloudy,83,91,8,0,82,76,80,4,29.93,13-07-2023 10:05,KDTS
13/07/2023, 9:00 pm,Mostly Cloudy,82,91,9,0,78,76,80,4,29.93,13-07-2023 10:05,KDTS
13/07/2023, 10:00 pm,Mostly Cloudy,82,91,18,0,72,76,81,4,29.94,13-07-2023 10:05,KDTS
13/07/2023, 11:00 pm,Mostly Cloudy,82,91,24,0,68,76,81,4,29.94,13-07-2023 10:05,KDTS
14/07/2023, 12:00 am,Isolated Thunderstorms,82,90,30,0,66,75,81,4,29.94,13-07-2023 10:06,KDTS
14/07/2023, 1:00 am,Scattered Thunderstorms,82,90,43,0.04,69,76,84,4,29.93,13-07-2023 10:06,KDTS
14/07/2023, 2:00 am,Scattered Thunderstorms,81,88,40,0.02,64,76,85,4,29.93,13-07-2023 10:06,KDTS
14/07/2023, 3:00 am,Scattered Thunderstorms,81,88,48,0.02,55,75,84,4,29.93,13-07-2023 10:06,KDTS
14/07/2023, 4:00 am,Scattered Thunderstorms,80,88,44,0.02,55,76,86,3,29.93,13-07-2023 10:06,KDTS
14/07/2023, 5:00 am,Thunderstorms,80,87,63,0.05,75,76,86,4,29.93,13-07-2023 10:06,KDTS
14/07/2023, 6:00 am,Thunderstorms,79,86,62,0.02,75,75,88,4,29.94,13-07-2023 10:06,KDTS
14/07/2023, 7:00 am,Scattered Thunderstorms,81,88,53,0.03,78,75,84,4,29.96,13-07-2023 10:06,KDTS
14/07/2023, 8:00 am,Scattered Thunderstorms,82,89,54,0.02,75,75,80,5,29.96,13-07-2023 10:06,KDTS
14/07/2023, 9:00 am,Scattered Thunderstorms,83,92,51,0.03,82,75,77,5,29.97,13-07-2023 10:06,KDTS
14/07/2023, 10:00 am,Scattered Thunderstorms,83,92,51,0.02,82,75,77,7,29.98,13-07-2023 10:06,KDTS
14/07/2023, 11:00 am,Scattered Thunderstorms,85,93,42,0.01,79,75,73,7,29.98,13-07-2023 10:06,KDTS
14/07/2023, 12:00 pm,Scattered Thunderstorms,84,93,36,0.01,74,75,75,9,29.97,13-07-2023 10:06,KDTS
14/07/2023, 1:00 pm,Scattered Thunderstorms,84,94,36,0.01,67,76,76,8,29.96,13-07-2023 10:06,KDTS
14/07/2023, 2:00 pm,Scattered Thunderstorms,84,93,41,0.01,65,76,78,9,29.96,13-07-2023 10:06,KDTS
14/07/2023, 3:00 pm,Scattered Thunderstorms,84,93,36,0.01,71,76,77,8,29.94,13-07-2023 10:06,KDTS
14/07/2023, 4:00 pm,Cloudy,84,93,24,0,80,76,77,7,29.93,13-07-2023 10:06,KDTS
14/07/2023, 5:00 pm,Cloudy,83,91,23,0,80,75,78,7,29.92,13-07-2023 10:06,KDTS
14/07/2023, 6:00 pm,Mostly Cloudy,83,91,24,0,72,75,76,6,29.92,13-07-2023 10:06,KDTS
14/07/2023, 7:00 pm,Mostly Cloudy,82,90,15,0,77,75,78,5,29.93,13-07-2023 10:06,KDTS
14/07/2023, 8:00 pm,Mostly Cloudy,82,91,15,0,78,75,79,4,29.93,13-07-2023 10:06,KDTS
14/07/2023, 9:00 pm,Mostly Cloudy,82,90,15,0,78,75,80,3,29.93,13-07-2023 10:06,KDTS
14/07/2023, 10:00 pm,Mostly Cloudy,82,90,15,0,77,75,81,3,29.95,13-07-2023 10:06,KDTS
14/07/2023, 11:00 pm,Mostly Cloudy,82,89,15,0,77,75,81,3,29.95,13-07-2023 10:06,KDTS
13/07/2023, 9:00 am,Scattered Thunderstorms,85,98,37,0,61,80,85,7,30.00,13-07-2023 10:06,KHRT
13/07/2023, 10:00 am,Mostly Cloudy,85,98,24,0,66,79,84,8,30.00,13-07-2023 10:06,KHRT
13/07/2023, 11:00 am,Scattered Thunderstorms,86,98,43,0.02,63,77,76,9,30.00,13-07-2023 10:06,KHRT
13/07/2023, 12:00 pm,Scattered Thunderstorms,83,91,42,0,74,76,81,7,29.99,13-07-2023 10:06,KHRT
13/07/2023, 1:00 pm,Scattered Thunderstorms,82,90,51,0,80,76,82,8,29.98,13-07-2023 10:06,KHRT
13/07/2023, 2:00 pm,Heavy Thunderstorms,81,89,83,0.59,83,76,83,8,29.97,13-07-2023 10:06,KHRT
13/07/2023, 3:00 pm,Thunderstorms,82,90,70,0.08,85,75,81,7,29.96,13-07-2023 10:06,KHRT
13/07/2023, 4:00 pm,Isolated Thunderstorms,81,88,34,0.01,85,76,84,8,29.94,13-07-2023 10:06,KHRT
